from_grid,to_grid,avg_time
3508452,3508453,57
3495017,3495018,21
3441404,3441405,36
3510387,3510388,46
1996777,1998693,15
3332173,3330257,15
3504593,3504594,47
3443282,3445198,45
3499056,3497140,30
3648442,3650358,15
3123360,3125276,15
3654014,3654013,32
2810862,2812778,15
3755543,3755544,21
3510335,3508419,46
3037090,3035174,27
3655992,3655991,20
3316941,3316940,15
3765125,3763209,180
3470178,3470179,90
3759386,3761302,60
3044726,3046642,22
3617664,3617663,15
3357118,3357119,127
3594717,3594716,300
3625388,3623472,20
2557982,2557983,30
3540988,3540989,18
3548701,3550617,183
3560345,3560344,33
3648415,3648416,90
3362840,3364756,34
3688569,3688568,20
2822395,2820479,15
3046652,3046651,15
3594787,3592871,60
3619599,3619598,18
3646410,3648326,18
3439493,3439494,60
3184649,3184650,15
3035137,3037053,15
3514214,3514215,31
2611618,2611619,15
2682615,2680699,15
3562194,3562193,30
3133155,3133154,15
3449062,3447146,34
3734508,3734507,30
3722984,3722983,48
2519904,2519903,15
3542910,3542911,19
3548672,3548673,38
3334214,3334215,15
3450970,3450969,30
3330387,3330388,19
3328352,3328353,15
3243988,3243987,360
3740259,3738343,15
3535298,3533382,45
2833919,2833918,30
3136952,3135036,15
3330348,3328432,22
3638850,3638849,37
2661480,2663396,15
3692408,3692409,54
3769052,3769051,60
3548660,3546744,48
3583145,3583146,33
3468207,3466291,35
3512279,3514195,21
3238294,3238293,15
3577410,3577409,15
2889503,2887587,15
2969951,2971867,45
3383919,3382003,15
3493136,3493137,15
3586959,3586960,104
3504613,3502697,26
3552571,3554487,15
3506524,3506523,63
3571834,3571833,45
3569835,3571751,45
3562140,3560224,15
3445228,3447144,35
3640674,3640673,15
3303423,3301507,15
3464364,3462448,30
3431866,3433782,20
3445289,3443373,45
3568011,3569927,15
3339895,3339896,15
3485457,3485456,32
3462451,3462452,56
3307456,3307457,15
3493109,3493110,26
3305688,3305689,120
3640604,3640603,30
3573802,3575718,30
3506678,3504762,48
3303432,3305348,15
3514342,3514341,76
3247834,3247833,15
3544833,3542917,15
3571746,3571747,45
3466272,3466271,34
3397313,3395397,16
3516083,3516082,35
3550636,3550637,16
3587214,3585298,18
3514478,3516394,22
3512297,3510381,15
3477848,3477849,66
3744323,3746239,15
3696169,3694253,15
3280436,3282352,17
3502678,3502677,78
3060082,3060083,15
3814964,3814965,65
2971886,2971887,75
3531451,3531452,19
3579300,3581216,25
2550501,2550502,15
3393513,3391597,61
3769065,3769064,15
3558252,3560168,30
3633000,3634916,15
3387722,3385806,97
3657880,3657881,18
3500770,3498854,86
3636781,3638697,43
2977664,2979580,15
3594785,3594786,30
3320707,3322623,15
3290105,3292021,60
3759666,3761582,15
3541042,3541043,30
3504733,3504734,60
3244174,3242258,30
3600477,3602393,60
2810893,2808977,25
2868571,2868570,15
2588623,2588622,15
3473943,3473944,33
2946997,2945081,15
3554400,3552484,45
3558349,3558350,60
3627195,3627196,37
2088732,2090648,30
3633097,3633098,15
3562183,3560267,30
3598515,3598516,30
3780470,3780469,15
3500784,3500783,60
3633018,3631102,15
3623365,3623366,15
3261582,3261583,30
3203766,3203765,15
3429906,3429905,30
3784297,3784296,15
3063882,3063883,60
3654375,3652459,15
3560144,3560145,16
3428068,3426152,15
3642526,3640610,15
3387857,3389773,15
3508537,3506621,56
3644461,3644460,15
3625330,3625331,15
3462512,3462511,20
3290008,3291924,15
3600520,3602436,45
3259554,3259553,15
2968086,2966170,21
3606185,3608101,120
3650501,3650502,15
3521859,3523775,47
3084954,3086870,15
3600371,3600370,60
3634856,3634855,15
3523794,3523795,45
3542925,3542924,16
3512473,3512474,30
3188491,3188490,15
3529586,3531502,225
3542968,3542967,45
2533301,2533300,15
3602412,3602413,30
3560214,3560215,30
3780567,3778651,75
3510511,3512427,17
3493193,3495109,37
3562122,3564038,30
3495019,3493103,18
3282352,3282353,18
3596553,3598469,15
3477839,3475923,24
3780497,3778581,15
3288268,3290184,30
3088836,3088835,15
3646380,3646381,20
3282370,3282369,15
3205726,3207642,16
3560302,3558386,15
3537186,3537187,84
3709863,3709864,15
2826225,2824309,45
2946954,2945038,15
3341997,3343913,15
3295746,3297662,75
3502775,3500859,24
3537229,3537230,75
3548800,3548799,30
3502886,3500970,30
3496970,3495054,42
3243984,3243985,35
3510441,3512357,15
3215311,3213395,30
3452889,3452890,30
3600380,3602296,15
3650338,3648422,360
3516110,3516109,58
3552492,3552491,28
3520136,3518220,30
3525677,3525676,56
3466285,3464369,45
3659912,3659913,30
3305437,3305438,37
3303739,3303740,15
3475877,3475876,63
3230633,3232549,15
3347610,3347609,15
3542907,3542908,74
3625321,3625320,45
3558306,3560222,27
3332297,3330381,37
3305552,3305551,15
3230646,3232562,15
3178948,3177032,15
2634626,2632710,15
3502692,3502691,86
3353248,3351332,16
3357066,3357065,45
3312986,3312987,16
3613803,3613804,30
2924001,2922085,40
3711735,3709819,15
2669149,2669148,30
3688596,3688595,15
3565895,3565896,49
3416465,3416466,45
3748295,3748294,23
3568205,3570121,15
3512306,3512307,202
3537159,3539075,15
3636855,3636856,27
3604219,3606135,455
3606207,3606206,30
3531420,3533336,130
3332293,3330377,20
3240365,3238449,25
3119509,3117593,45
3477782,3479698,33
3466347,3468263,142
3562425,3562426,15
3240211,3240210,45
3646354,3644438,17
3600419,3600420,29
3575795,3575796,15
3083085,3085001,15
3554405,3554406,30
3487357,3487358,31
3205722,3205723,15
2661480,2661479,15
3565975,3567891,30
3420311,3418395,20
2734309,2734308,15
3437615,3435699,45
3701982,3703898,156
3521846,3521845,37
3523781,3523780,97
3420349,3422265,15
3569734,3571650,15
3148259,3146343,60
2872311,2872312,15
3481695,3483611,15
2523732,2523731,45
2763070,2763069,15
3652599,3654515,45
2924040,2924039,161
3527590,3527591,55
3449050,3447134,60
2822394,2820478,45
3774703,3774704,35
3550596,3550595,60
3525655,3525656,35
3506559,3506560,20
2891420,2889504,30
3568081,3566165,15
3590811,3590812,45
3588937,3588936,27
3416473,3414557,45
3581214,3581213,71
3134871,3134872,30
3583216,3583215,30
3345672,3345673,45
2590559,2588643,15
3550578,3550579,43
3410731,3410732,30
3284291,3286207,15
3540994,3540993,40
2642295,2640379,15
3481625,3481626,15
3025576,3025575,15
3531587,3531588,30
3529559,3527643,15
3487384,3489300,15
3477870,3477869,15
3401125,3399209,31
3646850,3648766,45
3502670,3502671,48
3255489,3255488,15
3410735,3408819,45
3577387,3577386,120
3491285,3489369,30
3313113,3313112,15
3508440,3508441,222
3489350,3487434,30
3412682,3414598,60
3539095,3539096,42
3449120,3449119,30
3479787,3479788,60
3623418,3623419,19
3606119,3606120,51
3228725,3226809,15
3744279,3746195,30
3546878,3546879,22
3426115,3426114,615
3573569,3575485,18
3703940,3703939,67
3661746,3661747,120
2625130,2625129,15
3554423,3554422,60
3357322,3359238,57
3498985,3498984,15
3629270,3627354,270
3412630,3412629,75
3518055,3518056,54
3692417,3694333,15
3493202,3495118,15
3512407,3512408,31
3611910,3613826,58
3370479,3370480,30
3303419,3303418,63
3485453,3485452,45
3205880,3205879,30
3512267,3512268,24
3516123,3518039,105
3581225,3583141,60
3317096,3315180,15
3125260,3123344,15
3696208,3694292,15
3635019,3633103,15
3481670,3479754,30
3337956,3337957,15
3585076,3586992,15
3757533,3757534,16
3592737,3590821,105
3704159,3704160,30
3481600,3481599,60
3493193,3493192,40
3301493,3303409,50
2789910,2789911,15
3523808,3521892,15
3592760,3594676,45
3590868,3592784,75
2659642,2659641,30
2661577,2661576,15
2307143,2307142,15
3602548,3602549,60
3483578,3483577,30
3510388,3510389,49
2621225,2619309,16
3550605,3552521,42
3585090,3585091,50
3558279,3556363,30
3554452,3552536,15
3523944,3523945,30
3000912,3000913,37
3569748,3571664,38
3518028,3519944,46
2615459,2615460,90
3498870,3500786,36
2636612,2636613,15
3661863,3661862,90
3429911,3429912,45
3154010,3154009,37
3636855,3638771,37
3548729,3550645,20
3456726,3456727,51
3475851,3475850,19
2916295,2914379,38
3489389,3491305,30
2628874,2628873,22
2784158,2784157,15
3724913,3724914,30
3728783,3728784,15
3602302,3600386,15
3404991,3406907,23
3445232,3447148,31
3473943,3472027,90
3205726,3203810,16
3535558,3535557,15
3619618,3621534,75
3253620,3255536,15
3497023,3497022,30
3211476,3211477,25
3673562,3673561,30
3656042,3654126,30
2580977,2582893,52
3462508,3462507,18
3362797,3360881,50
3836059,3836060,15
3483517,3483518,38
3178847,3176931,30
3504720,3504719,15
3684774,3684775,15
3282370,3282371,18
2893299,2891383,30
3516304,3516305,60
3429929,3429928,15
3422232,3422231,44
3523790,3523791,30
3688508,3686592,37
3245947,3247863,15
3429981,3429982,30
3636785,3638701,15
3506586,3508502,90
3393509,3391593,15
3648288,3646372,15
3527581,3525665,139
3314906,3314907,77
2625126,2627042,15
3290123,3290124,15
3506647,3504731,45
3202064,3202063,22
3723190,3723189,30
3537155,3537156,68
3652251,3652252,30
3778583,3778584,15
2563867,2563868,30
3556313,3556314,20
3498843,3500759,60
3638687,3636771,30
3575725,3575726,45
3334144,3332228,30
3420306,3422222,15
3575549,3573633,30
3130931,3132847,60
2542778,2542777,15
3598511,3598512,45
3294008,3292092,30
3640771,3642687,18
3531420,3531421,50
3282523,3282524,30
3569804,3571720,30
2816746,2818662,15
3495027,3496943,41
3106042,3106041,15
3851439,3853355,225
2770738,2770739,15
3493105,3493106,30
3316938,3316939,19
3267220,3265304,45
3669362,3669363,30
3573750,3575666,67
3238245,3238246,15
3493092,3493093,43
3242072,3242073,25
3360889,3360888,45
3397309,3395393,15
3316859,3314943,70
3537238,3537239,15
2730405,2730406,15
3659788,3657872,15
2673050,2673049,15
3590829,3588913,63
3539086,3539085,59
3477782,3477783,42
3464649,3466565,15
3489292,3491208,52
3552531,3550615,45
3466347,3466348,15
3539262,3541178,15
3721361,3723277,75
2577148,2579064,300
3334210,3334211,28
3286183,3286184,50
3717491,3719407,15
2864588,2866504,30
3378154,3380070,15
3638714,3636798,15
2580925,2580924,22
3548743,3548744,120
3504623,3504622,90
3633066,3633067,45
3604289,3606205,15
3544934,3544933,15
3318891,3318890,37
3554448,3556364,30
2887586,2887587,15
1956614,1956613,15
3332239,3332238,15
3564220,3566136,15
3493166,3493165,30
3698319,3700235,15
3512493,3512494,30
3728785,3728784,15
2546664,2546663,15
3650253,3650252,15
3537186,3537185,36
3535344,3535345,15
3635032,3635031,15
3470104,3470105,33
3644465,3644464,15
3725152,3723236,15
3307228,3309144,15
3518071,3519987,35
3412633,3412632,27
3562066,3560150,54
3554412,3552496,34
3759452,3759453,15
3481598,3483514,46
3370467,3368551,15
3332169,3332168,16
3627292,3627291,15
3662041,3660125,30
3506529,3506530,65
3747941,3747942,45
3326556,3326557,30
3797737,3799653,16
3587014,3587015,52
3454868,3452952,45
3648512,3648511,30
3602286,3600370,35
3512256,3514172,38
3125457,3125456,30
3506669,3508585,22
3636939,3636940,15
3357241,3357242,15
3466322,3466321,15
3558264,3560180,60
3646462,3648378,15
3121350,3119434,15
3487427,3487428,45
2866654,2866653,45
3496948,3496949,37
3414581,3412665,45
3531433,3533349,68
3504589,3504590,56
3535260,3537176,20
3613860,3613859,40
3318740,3318739,15
2713226,2713225,15
3590814,3590815,45
3523806,3523807,22
3326517,3324601,15
2925955,2925956,75
3573890,3573891,15
3703952,3705868,15
3571653,3571654,45
3788202,3790118,30
3669421,3669422,25
3412655,3412656,48
3805404,3805405,30
3435707,3433791,15
3420295,3422211,17
3347542,3349458,30
3305505,3303589,20
3058167,3060083,25
3646546,3648462,30
3464439,3464440,50
3658074,3656158,15
3468266,3468267,90
3395390,3395389,18
3443286,3443287,15
3765218,3765217,15
3288236,3286320,15
3527620,3527621,90
3594866,3594865,15
3539097,3537181,15
3539149,3541065,24
3387734,3385818,15
3525658,3527574,79
3746024,3744108,15
3079254,3079253,15
2876044,2877960,15
3619577,3619578,15
3512380,3512381,30
3715572,3715573,30
3684668,3682752,30
3435619,3435620,60
3662037,3662038,21
3498858,3496942,19
3475863,3477779,155
3311329,3309413,30
3500886,3500887,45
3594699,3592783,15
3271160,3269244,30
2807105,2807104,15
3539070,3537154,25
3694327,3694326,30
3589046,3590962,375
3493399,3495315,22
3518085,3520001,60
3360887,3360888,15
3460542,3460543,51
3711637,3709721,22
2975698,2977614,30
3466304,3466305,15
3600403,3600404,15
2728555,2728554,15
3746020,3747936,110
3625366,3627282,22
3734925,3734926,15
3642837,3640921,15
2563837,2565753,15
3623452,3623451,90
3663778,3665694,30
3663624,3663625,240
3257467,3255551,15
3669396,3667480,15
2801360,2801359,15
3380193,3378277,15
3642516,3642515,157
3659815,3659814,15
2897140,2897141,45
3355406,3355407,15
3175082,3175081,15
3554421,3554422,35
3661750,3661749,33
3500929,3500930,15
3383892,3383893,30
3278501,3278500,15
3627191,3629107,15
3629126,3631042,150
3533395,3535311,51
2615423,2613507,30
3619665,3617749,35
3621573,3621572,20
2561920,2560004,15
3748192,3748193,45
3554536,3554535,15
3675317,3673401,45
3506644,3506643,30
3061981,3061982,15
3115623,3113707,15
3213399,3213398,48
2579099,2579100,15
3017876,3017875,15
3019904,3021820,15
3077288,3079204,15
3546811,3548727,41
3483621,3481705,75
3477868,3477869,15
3326416,3326417,15
3673183,3673184,15
2586700,2586699,135
3749863,3749864,30
3349658,3351574,30
3634915,3634916,37
3627274,3627275,15
3667424,3669340,15
3544833,3546749,32
3654053,3654052,21
3655988,3655987,15
3318792,3318793,15
3002583,3002584,15
3552556,3554472,45
3521889,3519973,15
3475854,3475853,117
3477789,3477788,40
3637083,3637082,22
2939362,2939363,15
3510339,3508423,91
3512274,3510358,15
3541010,3541009,31
3699992,3699991,30
3633120,3633121,15
3441373,3443289,15
3633027,3631111,15
3194322,3194323,15
3376248,3374332,15
3613829,3615745,42
3544824,3544823,166
3543011,3543012,22
3874458,3874457,15
3029656,3029655,15
3508474,3508473,75
3142722,3142723,25
3585083,3585082,27
3686655,3686656,18
3341810,3341811,15
3688590,3688591,45
3631185,3631186,15
3686585,3688501,45
3602383,3600467,15
3548773,3548774,20
2927868,2927869,172
3694309,3694310,120
3313149,3315065,30
3600448,3598532,30
3683137,3681221,30
3222978,3224894,31
3623461,3625377,15
3219178,3219179,15
3577412,3579328,15
3311241,3311242,15
3552547,3552546,31
2540841,2542757,15
3650249,3650250,19
3724897,3724898,15
3726832,3726833,30
3562136,3562135,15
3573569,3573570,34
3203875,3203874,15
3575547,3575548,33
3577482,3577483,15
3862885,3864801,18
3516082,3517998,59
3749860,3749861,27
3098451,3098452,15
3665589,3667505,30
3535294,3535293,40
3715323,3715322,60
3458611,3456695,20
3498915,3498914,45
3638700,3638699,15
3544887,3546803,75
3778653,3780569,15
2680633,2680632,15
2970008,2970007,15
3429911,3431827,41
3592837,3592836,60
3611885,3611884,30
3299752,3301668,15
3493193,3491277,15
3671456,3671457,15
3489278,3491194,16
3359094,3357178,15
3548664,3548663,26
2895302,2897218,45
3558415,3560331,15
3489499,3489500,15
3657849,3659765,16
2602059,2600143,45
3152014,3152015,60
3544837,3544836,32
3600367,3598451,54
3435649,3435650,18
3556498,3556497,30
3445232,3445233,30
3520227,3520228,15
3462508,3460592,45
3646489,3646490,37
3100371,3100372,45
3857187,3857188,15
2586722,2586723,15
3604260,3604261,45
3588978,3588977,37
3531453,3531452,57
3558234,3558235,60
3565938,3564022,36
3575675,3575674,15
3437574,3437573,52
2546662,2546661,15
3529490,3529489,54
3334102,3334101,37
3575796,3575797,15
3642528,3640612,15
2540955,2540954,15
3496953,3495037,45
3424148,3426064,26
2994998,2996914,15
3535252,3533336,96
3531489,3531490,93
3081391,3079475,15
2663397,2665313,15
3703951,3703952,30
3238541,3238540,15
3458648,3458649,21
3669349,3671265,25
3593087,3591171,30
3623654,3623655,22
3496949,3498865,16
2739987,2738071,22
3510559,3508643,30
3500767,3498851,73
3023637,3025553,30
3554768,3554769,15
3322607,3320691,15
3299756,3297840,52
3581429,3581430,30
3508439,3510355,68
3663668,3663669,42
3332265,3330349,18
3740662,3740663,15
3596539,3596538,57
3474232,3476148,15
3512463,3512464,45
2841561,2839645,45
3558308,3558307,15
3491189,3491188,28
3439467,3439466,45
3450957,3449041,45
3127375,3127374,45
3290290,3290291,15
3642738,3642737,15
3721069,3721070,20
2989169,2987253,15
3550634,3550635,15
3286145,3284229,15
3474023,3474024,45
3303415,3305331,15
2929707,2927791,30
3652098,3654014,30
3489282,3489281,26
3510364,3508448,102
3165491,3163575,16
3487375,3487374,52
3535308,3533392,60
3173157,3175073,28
3366820,3366819,20
3540981,3540980,19
3682853,3682854,25
3749864,3749863,30
3343672,3341756,16
3512254,3512255,42
3063917,3063916,15
3451096,3451095,15
3518236,3518237,30
3736422,3736421,15
3667538,3667539,30
3441378,3441377,60
2734364,2732448,15
3682798,3684714,15
3606133,3608049,15
3700115,3700116,24
2864672,2864673,15
